Collection Date,State,Site,Lure,Trap Code,Class,Order,Family,Subfamily,Genus,Species,Finest ID,No of species,Count,Pinned,Notes
5/15/24,NH,P,I,P3-I,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,2,3,,
5/15/24,NH,P,I,P3-I,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,5,,
5/15/24,NH,P,I,P3-I,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,2,,
5/15/24,NH,P,I,P3-I,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,4,,
5/15/24,NH,P,I,P3-I,Insecta,Hemiptera,Psyllidae,,,,Green Psyllid nymph,,1,,
5/15/24,NH,P,I,P3-I,Insecta,Hymenoptera,,,,,Bee,,1,,
5/15/24,NH,P,I,P3-I,Insecta,Lepidoptera,,,,,Caterpillar,,1,,
5/15/24,NH,P,I,P3-I,Insecta,Lepidoptera,,,,,Moth,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Bostrichidae,Bostrichinae,Xylobiops,Xylobiops basilaris,Xylobiops basilaris,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Asemum,Asemum striatum,Asemum striatum,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon unicolor,Cerylon unicolor,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Philothermus,Philothermus glabriculus,Philothermus glabriculus,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Ciidae,Ciinae,Cis,Cis creberrimus,Cis creberrimus,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,7,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,17,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion pelliculosum,Cyclorhipidion pelliculosum,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,4,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityogenes,Pityogenes hopkinsi,Pityogenes hopkinsi,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus attenuatus,Xyleborinus attenuatus,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,5,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Dytiscidae,Dytiscinae,Acilius,Acilius mediatus,Acilius mediatus,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Agrypninae,Lacon,Lacon auroratus,Lacon auroratus,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Agrypninae,Lacon,Lacon discoideus,Lacon discoideus,,5,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,3,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes oblongicollis,Agriotes oblongicollis,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Lampyridae,Lampyrinae,Ellychnia,Ellychnia corrusca,Ellychnia corrusca,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,44,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Melandryidae,Melandryinae,Melandrya,Melandrya striata,Melandrya striata,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus fasciatus,Glischrochilus fasciatus,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Phalacridae,,,,Phalacridae gen. sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Phyllophaga,Phyllophaga longispina,Phyllophaga longispina,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Scirtidae,Scirtinae,Contacyphon,,Contacyphon sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Scraptiidae,Scraptiinae,Canifa,Canifa pallipes,Canifa pallipes,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Coproporus,,Coproporus sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,3,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Throscidae,NoSubfamily_Throscidae,Aulonothroscus,,Aulonothroscus sp.,,9,,
5/29/24,NH,C,E,C1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Hemiptera,Pentatomidae,Pentatominae,Menecles,Menecles insertus,Menecles insertus,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Hymenoptera,Apidae,Apinae,Bombus,,Bombus sp.,,2,,
5/29/24,NH,C,E,C1-E,Insecta,Hymenoptera,Formicidae,,,,Ant,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Hymenoptera,Ichneumonidae,,,,Ichneumonidae gen. sp.,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Hymenoptera,Xyelidae,,,,Xyelid sawfly,,1,,
5/29/24,NH,C,E,C1-E,Insecta,Hymenoptera,,,,,Parasitic Wasp,5,5,,
5/29/24,NH,C,E,C1-E,Insecta,Lepidoptera,,,,,Caterpillar,,4,,
5/29/24,NH,C,EA,C2-EA,Arachnida,Araneae,,,,,Spider,3,4,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Carabidae,Trechinae,Mioptachys,Mioptachys flavicauda,Mioptachys flavicauda,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Asemum,Asemum striatum,Asemum striatum,,4,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Tetropium,Tetropium schwarzianum,Tetropium schwarzianum,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Ciidae,Ciinae,Cis,Cis creberrimus,Cis creberrimus,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Ciidae,Ciinae,Orthocis,Orthocis punctatus,Orthocis punctatus,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,14,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Entiminae,Cyrtepistomus,Cyrtepistomus castaneus,Cyrtepistomus castaneus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Hylobius,Hylobius pales,Hylobius pales,,7,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes affinis,Pissodes affinis,,29,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Molytinae,Pissodes,Pissodes strobi,Pissodes strobi,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,13,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Dryocoetes,Dryocoetes autographus,Dryocoetes autographus,,25,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes opacus,Hylastes opacus,,4,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylastes,Hylastes porculus,Hylastes porculus,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Hylurgops,Hylurgops pinifex,Hylurgops pinifex,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Ips,Ips grandicollis,Ips grandicollis,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Monarthrum,Monarthrum mali,Monarthrum mali,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Pseudopityophthorus,Pseudopityophthorus asperulus,Pseudopityophthorus asperulus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,16,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Dytiscidae,Dytiscinae,Acilius,Acilius mediatus,Acilius mediatus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Agrypninae,Lacon,Lacon discoideus,Lacon discoideus,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Laneganus,Laneganus sulcicollis,Laneganus sulcicollis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes oblongicollis,Agriotes oblongicollis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus semicinctus,Ampedus semicinctus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus hyslopi,Melanotus hyslopi,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Eucnemidae,Dromaeolinae,Isarthrus,Isarthrus calceatus,Isarthrus calceatus,,5,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Histeridae,Histerinae,Hololepta,Hololepta aequalis,Hololepta aequalis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Lampyridae,Lampyrinae,Ellychnia,Ellychnia corrusca,Ellychnia corrusca,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,27,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Latridiidae,Latridiinae,Enicmus,Enicmus tenuicornis,Enicmus tenuicornis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Melandryidae,Melandryinae,Melandrya,Melandrya striata,Melandrya striata,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Pythidae,NoSubfamily_Pythidae,Pytho,Pytho americanus,Pytho americanus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Omaliinae,Phloeonomus,Phloeonomus laesicollis,Phloeonomus laesicollis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Paederinae,Sunius,Sunius confluentus,Sunius confluentus,,2,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Pselaphinae,,,Pselaphinae gen. sp.,2,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Staphylininae,Hesperus,Hesperus apicialis,Hesperus apicialis,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Staphylinidae,Xantholininae,Nudobius,Nudobius cephalus,Nudobius cephalus,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Tenebrionidae,Diaperinae,Diaperis,Diaperis maculata,Diaperis maculata,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,3,,
5/29/24,NH,C,EA,C2-EA,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,4,,
5/29/24,NH,C,EA,C2-EA,Insecta,Hymenoptera,,,,,Sawfly larva,,1,,
5/29/24,NH,C,EA,C2-EA,Insecta,Lepidoptera,,,,,Caterpillar,,5,,
5/29/24,NH,C,I,C3-I,Arachnida,Araneae,,,,,Spider,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Neoclytus,Neoclytus acuminatus,Neoclytus acuminatus,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Ciidae,Ciinae,Cis,Cis creberrimus,Cis creberrimus,,2,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Corylophidae,Corylophinae,Clypastraea,Clypastraea lunata,Clypastraea lunata,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,3,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Dytiscidae,Dytiscinae,Acilius,Acilius mediatus,Acilius mediatus,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Elateridae,Dendrometrinae,Limonius,Limonius basilaris,Limonius basilaris,,4,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Eucnemidae,Dromaeolinae,Isarthrus,Isarthrus calceatus,Isarthrus calceatus,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Lampyridae,Lampyrinae,Ellychnia,Ellychnia corrusca,Ellychnia corrusca,,2,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,19,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Lophocateridae,NoSubfamily_Lophocateridae,Grynocharis,Grynocharis quadrilineata,Grynocharis quadrilineata,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Oedemeridae,Oedemerinae,Ischnomera,Ischnomera puncticollis,Ischnomera puncticollis,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Phalacridae,,,,Phalacridae gen. sp.,,4,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Scarabaeidae,Melolonthinae,Phyllophaga,Phyllophaga longispina,Phyllophaga longispina,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Pselaphinae,Bibloporus,Bibloporus bicanalis,Bibloporus bicanalis,,1,y,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Coproporus,,Coproporus sp.,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Hymenoptera,Pompilidae,,,,Spider Wasp,,1,,
5/29/24,NH,C,I,C3-I,Insecta,Hymenoptera,,,,,Parasitic Wasp,,1,,
5/29/24,NH,D,E,D1-E,Arachnida,Araneae,,,,,Spider,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Aderidae,NoSubfamily_Aderidae,Syzeton,Syzeton subfasciatus,Syzeton subfasciatus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Carabidae,Harpalinae,Stenolophus,Stenolophus ochropezus,Stenolophus ochropezus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Asemum,Asemum striatum,Asemum striatum,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon castaneum,Cerylon castaneum,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon unicolor,Cerylon unicolor,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Cleridae,Clerinae,Enoclerus,Enoclerus nigripes,Enoclerus nigripes,,17,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Corylophidae,Corylophinae,Orthoperus,Orthoperus scutellaris,Orthoperus scutellaris,,3,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,Anisandrus sayi,,86,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion bodoanum,Cyclorhipidion bodoanum,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Cyclorhipidion,Cyclorhipidion pelliculosum,Cyclorhipidion pelliculosum,,5,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Euwallacea,Euwallacea validus,Euwallacea validus,,7,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Gnathotrichus,Gnathotrichus materiarius,Gnathotrichus materiarius,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Heteroborips,Heteroborips seriatus,Heteroborips seriatus,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Monarthrum,Monarthrum fasciatum,Monarthrum fasciatum,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Orthotomicus,Orthotomicus caelatus,Orthotomicus caelatus,,3,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Phloeotribus,Phloeotribus liminaris,Phloeotribus liminaris,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus cariniceps,Pityophthorus cariniceps,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Pityophthorus,Pityophthorus consimilis,Pityophthorus consimilis,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyleborinus,Xyleborinus saxesenii,Xyleborinus saxesenii,,8,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xylosandrus,Xylosandrus germanus,Xylosandrus germanus,,109,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Curculionidae,Scolytinae,Xyloterinus,Xyloterinus politus,Xyloterinus politus,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Dytiscidae,Copelatinae,Copelatus,Copelatus glyphicus,Copelatus glyphicus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Dendrometrinae,Gambrinus,Gambrinus confusus,Gambrinus confusus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes oblongicollis,Agriotes oblongicollis,,8,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus semicinctus,Ampedus semicinctus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus unnamed sp. ,Ampedus unnamed sp. ,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus castanipes,Melanotus castanipes,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Endomychidae,Danascelinae,Hadromychus,Hadromychus chandleri,Hadromychus chandleri,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Endomychidae,Leiestinae,Phymaphora,Phymaphora pulchella,Phymaphora pulchella,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Eucnemidae,Dromaeolinae,Isarthrus,Isarthrus calceatus,Isarthrus calceatus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Eucnemidae,Melasinae,Melasis,Melasis pectinicornis,Melasis pectinicornis,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Histeridae,Dendrophilinae,Paromalus,Paromalus teres,Paromalus teres,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Histeridae,Histerinae,Platysoma,Platysoma coarctatum,Platysoma coarctatum,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Hydrophilidae,Enochrinae,Cymbiodyta,,Cymbiodyta sp.,,4,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Laemophloeidae,NoSubfamily_Laemophloeidae,Charaphloeus,Charaphloeus convexulus,Charaphloeus convexulus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Lampyridae,Lampyrinae,Ellychnia,Ellychnia corrusca,Ellychnia corrusca,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Latridiidae,Corticariinae,Melanophthalma,,Melanophthalma sp.,,66,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Leiodidae,Leiodinae,Agathidium,,Agathidium sp.,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cillaeinae,Colopterus,Colopterus truncatus,Colopterus truncatus,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Nitidulidae,Cryptarchinae,Glischrochilus,Glischrochilus sanguinolentus,Glischrochilus sanguinolentus,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Phalacridae,,,,Phalacridae gen. sp.,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Pythidae,NoSubfamily_Pythidae,Pytho,Pytho niger,Pytho niger,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Silvanidae,Brontinae,Dendrophagus,Dendrophagus cygnaei,Dendrophagus cygnaei,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Aleocharinae,,,Aleocharinae gen. sp.,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Pselaphinae,Bibloporus,Bibloporus bicanalis,Bibloporus bicanalis,,1,y,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Scydmaeninae,,,Scydmaeninae gen. sp.,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Staphylinidae,Tachyporinae,Sepedophilus,,Sepedophilus sp.,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Thanerocleridae,Zenodosinae,Zenodosus,Zenodosus sanguineus,Zenodosus sanguineus,,2,,
5/29/24,NH,D,E,D1-E,Insecta,Coleoptera,Trogossitidae,Trogossitinae,Tenebroides,Tenebroides corticalis,Tenebroides corticalis,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Ephemeroptera,,,,,Mayfly,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Hymenoptera,Xyelidae,,,,Xyelid sawfly,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Hymenoptera,,,,,Parasitic Wasp,2,4,,
5/29/24,NH,D,E,D1-E,Insecta,Hymenoptera,,,,,Wasp,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Lepidoptera,,,,,Moth,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Megaloptera,Corydalidae,Chauliodinae,Chauliodes,Chauliodes rastricornis,Chauliodes rastricornis,,1,,
5/29/24,NH,D,E,D1-E,Insecta,Odonata,,,,,Damselfly,,2,,
5/29/24,NH,D,EA,D2-EA,Arachnida,Araneae,,,,,Spider,3,3,,
5/29/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Carabidae,Harpalinae,Acupalpus,Acupalpus testaceus,Acupalpus testaceus,,1,,
5/29/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Cerambycinae,Cyrtophorus,Cyrtophorus verrucosus,Cyrtophorus verrucosus,,1,,
5/29/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Asemum,Asemum striatum,Asemum striatum,,9,,
5/29/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerambycidae,Spondylidinae,Tetropium,Tetropium schwarzianum,Tetropium schwarzianum,,1,,
5/29/24,NH,D,EA,D2-EA,Insecta,Coleoptera,Cerylonidae,Ceryloninae,Cerylon,Cerylon castaneum,Cerylon castaneum,,6,,
